# Sandbox Data | Context: 101 | Index: 3 | Label: Sim {/:Italic {/Symbol {/:Italic s}}}_{3} = sigc-200 kPa
# Column_1: X_Axis	Column_2: Y_Axis
0.000100	0.000113
0.000200	0.000227
0.000300	0.000341
0.000400	0.000456
0.000500	0.000572
0.000600	0.000688
0.000700	0.000804
0.000800	0.000921
0.000900	0.001038
0.001000	0.001155
0.001100	0.001273
0.001200	0.001390
0.001300	0.001507
0.001400	0.001624
0.001500	0.001741
0.001600	0.001858
0.001700	0.001975
0.001800	0.002092
0.001900	0.002208
0.002000	0.002325
0.002100	0.002441
0.002200	0.002556
0.002300	0.002671
0.002400	0.002786
0.002500	0.002901
0.002600	0.003015
0.002700	0.003129
0.002800	0.003243
0.002900	0.003356
0.003000	0.003469
0.003100	0.003581
0.003200	0.003693
0.003300	0.003804
0.003400	0.003915
0.003500	0.004026
0.003600	0.004136
0.003700	0.004246
0.003800	0.004355
0.003900	0.004464
0.004000	0.004573
0.004100	0.004681
0.004200	0.004788
0.004300	0.004895
0.004400	0.005002
0.004500	0.005108
0.004600	0.005214
0.004700	0.005319
0.004800	0.005424
0.004900	0.005528
0.005000	0.005632
0.005100	0.005736
0.005200	0.005839
0.005300	0.005941
0.005400	0.006043
0.005500	0.006145
0.005600	0.006246
0.005700	0.006347
0.005800	0.006447
0.005900	0.006547
0.006000	0.006647
0.006100	0.006746
0.006200	0.006844
0.006300	0.006943
0.006400	0.007040
0.006500	0.007138
0.006600	0.007235
0.006700	0.007331
0.006800	0.007427
0.006900	0.007523
0.007000	0.007618
0.007100	0.007713
0.007200	0.007808
0.007300	0.007902
0.007400	0.007995
0.007500	0.008089
0.007600	0.008181
0.007700	0.008274
0.007800	0.008366
0.007900	0.008458
0.008000	0.008549
0.008100	0.008640
0.008200	0.008730
0.008300	0.008820
0.008400	0.008910
0.008500	0.008999
0.008600	0.009088
0.008700	0.009177
0.008800	0.009265
0.008900	0.009353
0.009000	0.009441
0.009100	0.009528
0.009200	0.009615
0.009300	0.009701
0.009400	0.009787
0.009500	0.009873
0.009600	0.009958
0.009700	0.010043
0.009800	0.010128
0.009900	0.010213
0.010000	0.010297
0.010100	0.010380
0.010200	0.010464
0.010300	0.010547
0.010400	0.010629
0.010500	0.010712
0.010600	0.010794
0.010700	0.010875
0.010800	0.010957
0.010900	0.011038
0.011000	0.011118
0.011100	0.011199
0.011200	0.011279
0.011300	0.011359
0.011400	0.011438
0.011500	0.011517
0.011600	0.011596
0.011700	0.011675
0.011800	0.011753
0.011900	0.011831
0.012000	0.011909
0.012100	0.011986
0.012200	0.012063
0.012300	0.012140
0.012400	0.012216
0.012500	0.012292
0.012600	0.012368
0.012700	0.012444
0.012800	0.012519
0.012900	0.012594
0.013000	0.012669
0.013100	0.012743
0.013200	0.012818
0.013300	0.012891
0.013400	0.012965
0.013500	0.013038
0.013600	0.013111
0.013700	0.013184
0.013800	0.013257
0.013900	0.013329
0.014000	0.013401
0.014100	0.013473
0.014200	0.013544
0.014300	0.013616
0.014400	0.013687
0.014500	0.013757
0.014600	0.013828
0.014700	0.013898
0.014800	0.013968
0.014900	0.014038
0.015000	0.014107
0.015100	0.014176
0.015200	0.014245
0.015300	0.014314
0.015400	0.014382
0.015500	0.014450
0.015600	0.014518
0.015700	0.014586
0.015800	0.014654
0.015900	0.014721
0.016000	0.014788
0.016100	0.014855
0.016200	0.014921
0.016300	0.014988
0.016400	0.015054
0.016500	0.015119
0.016600	0.015185
0.016700	0.015251
0.016800	0.015316
0.016900	0.015381
0.017000	0.015445
0.017100	0.015510
0.017200	0.015574
0.017300	0.015638
0.017400	0.015702
0.017500	0.015766
0.017600	0.015829
0.017700	0.015892
0.017800	0.015955
0.017900	0.016018
0.018000	0.016081
0.018100	0.016143
0.018200	0.016205
0.018300	0.016267
0.018400	0.016329
0.018500	0.016390
0.018600	0.016451
0.018700	0.016513
0.018800	0.016573
0.018900	0.016634
0.019000	0.016695
0.019100	0.016755
0.019200	0.016815
0.019300	0.016875
0.019400	0.016935
0.019500	0.016994
0.019600	0.017053
0.019700	0.017113
0.019800	0.017171
0.019900	0.017230
0.020000	0.017289
0.020100	0.017347
0.020200	0.017405
0.020300	0.017463
0.020400	0.017521
0.020500	0.017579
0.020600	0.017636
0.020700	0.017693
0.020800	0.017750
0.020900	0.017807
0.021000	0.017864
0.021100	0.017920
0.021200	0.017977
0.021300	0.018033
0.021400	0.018089
0.021500	0.018144
0.021600	0.018200
0.021700	0.018255
0.021800	0.018311
0.021900	0.018366
0.022000	0.018421
0.022100	0.018475
0.022200	0.018530
0.022300	0.018584
0.022400	0.018639
0.022500	0.018693
0.022600	0.018747
0.022700	0.018800
0.022800	0.018854
0.022900	0.018907
0.023000	0.018960
0.023100	0.019013
0.023200	0.019066
0.023300	0.019119
0.023400	0.019172
0.023500	0.019224
0.023600	0.019276
0.023700	0.019328
0.023800	0.019380
0.023900	0.019432
0.024000	0.019484
0.024100	0.019535
0.024200	0.019586
0.024300	0.019638
0.024400	0.019689
0.024500	0.019739
0.024600	0.019790
0.024700	0.019841
0.024800	0.019891
0.024900	0.019941
0.025000	0.019991
0.025100	0.020041
0.025200	0.020091
0.025300	0.020141
0.025400	0.020190
0.025500	0.020239
0.025600	0.020289
0.025700	0.020338
0.025800	0.020386
0.025900	0.020435
0.026000	0.020484
0.026100	0.020532
0.026200	0.020581
0.026300	0.020629
0.026400	0.020677
0.026500	0.020725
0.026600	0.020772
0.026700	0.020820
0.026800	0.020868
0.026900	0.020915
0.027000	0.020962
0.027100	0.021009
0.027200	0.021056
0.027300	0.021103
0.027400	0.021149
0.027500	0.021196
0.027600	0.021242
0.027700	0.021289
0.027800	0.021335
0.027900	0.021381
0.028000	0.021426
0.028100	0.021472
0.028200	0.021518
0.028300	0.021563
0.028400	0.021609
0.028500	0.021654
0.028600	0.021699
0.028700	0.021744
0.028800	0.021789
0.028900	0.021833
0.029000	0.021878
0.029100	0.021922
0.029200	0.021966
0.029300	0.022011
0.029400	0.022055
0.029500	0.022099
0.029600	0.022142
0.029700	0.022186
0.029800	0.022230
0.029900	0.022273
0.030000	0.022316
0.030100	0.022360
0.030200	0.022403
0.030300	0.022446
0.030400	0.022488
0.030500	0.022531
0.030600	0.022574
0.030700	0.022616
0.030800	0.022659
0.030900	0.022701
0.031000	0.022743
0.031100	0.022785
0.031200	0.022827
0.031300	0.022869
0.031400	0.022910
0.031500	0.022952
0.031600	0.022993
0.031700	0.023034
0.031800	0.023076
0.031900	0.023117
