# Sandbox Data | Context: 101 | Index: 1 | Label: Sim {/:Italic {/Symbol {/:Italic s}}}_{3} = sigc-50 kPa
# Column_1: X_Axis	Column_2: Y_Axis
0.000100	0.000066
0.000200	0.000133
0.000300	0.000200
0.000400	0.000267
0.000500	0.000334
0.000600	0.000401
0.000700	0.000469
0.000800	0.000537
0.000900	0.000605
0.001000	0.000673
0.001100	0.000742
0.001200	0.000810
0.001300	0.000879
0.001400	0.000948
0.001500	0.001017
0.001600	0.001086
0.001700	0.001155
0.001800	0.001224
0.001900	0.001293
0.002000	0.001363
0.002100	0.001432
0.002200	0.001501
0.002300	0.001571
0.002400	0.001640
0.002500	0.001709
0.002600	0.001779
0.002700	0.001848
0.002800	0.001917
0.002900	0.001986
0.003000	0.002056
0.003100	0.002125
0.003200	0.002194
0.003300	0.002263
0.003400	0.002332
0.003500	0.002400
0.003600	0.002469
0.003700	0.002537
0.003800	0.002606
0.003900	0.002674
0.004000	0.002742
0.004100	0.002810
0.004200	0.002878
0.004300	0.002945
0.004400	0.003012
0.004500	0.003079
0.004600	0.003146
0.004700	0.003213
0.004800	0.003280
0.004900	0.003346
0.005000	0.003412
0.005100	0.003478
0.005200	0.003543
0.005300	0.003608
0.005400	0.003673
0.005500	0.003738
0.005600	0.003802
0.005700	0.003867
0.005800	0.003930
0.005900	0.003994
0.006000	0.004057
0.006100	0.004120
0.006200	0.004183
0.006300	0.004245
0.006400	0.004307
0.006500	0.004369
0.006600	0.004430
0.006700	0.004491
0.006800	0.004551
0.006900	0.004612
0.007000	0.004671
0.007100	0.004731
0.007200	0.004790
0.007300	0.004849
0.007400	0.004907
0.007500	0.004965
0.007600	0.005023
0.007700	0.005080
0.007800	0.005137
0.007900	0.005193
0.008000	0.005250
0.008100	0.005305
0.008200	0.005360
0.008300	0.005415
0.008400	0.005470
0.008500	0.005524
0.008600	0.005577
0.008700	0.005631
0.008800	0.005683
0.008900	0.005736
0.009000	0.005788
0.009100	0.005839
0.009200	0.005890
0.009300	0.005941
0.009400	0.005991
0.009500	0.006041
0.009600	0.006090
0.009700	0.006139
0.009800	0.006187
0.009900	0.006235
0.010000	0.006283
0.010100	0.006330
0.010200	0.006377
0.010300	0.006423
0.010400	0.006469
0.010500	0.006514
0.010600	0.006559
0.010700	0.006603
0.010800	0.006647
0.010900	0.006691
0.011000	0.006734
0.011100	0.006777
0.011200	0.006819
0.011300	0.006861
0.011400	0.006902
0.011500	0.006943
0.011600	0.006983
0.011700	0.007023
0.011800	0.007062
0.011900	0.007101
0.012000	0.007140
0.012100	0.007178
0.012200	0.007216
0.012300	0.007253
0.012400	0.007289
0.012500	0.007326
0.012600	0.007362
0.012700	0.007397
0.012800	0.007432
0.012900	0.007466
0.013000	0.007500
0.013100	0.007534
0.013200	0.007567
0.013300	0.007600
0.013400	0.007632
0.013500	0.007664
0.013600	0.007695
0.013700	0.007726
0.013800	0.007756
0.013900	0.007786
0.014000	0.007816
0.014100	0.007845
0.014200	0.007874
0.014300	0.007902
0.014400	0.007930
0.014500	0.007957
0.014600	0.007984
0.014700	0.008011
0.014800	0.008037
0.014900	0.008063
0.015000	0.008088
0.015100	0.008113
0.015200	0.008137
0.015300	0.008161
0.015400	0.008185
0.015500	0.008208
0.015600	0.008231
0.015700	0.008253
0.015800	0.008275
0.015900	0.008296
0.016000	0.008317
0.016100	0.008338
0.016200	0.008358
0.016300	0.008378
0.016400	0.008397
0.016500	0.008416
0.016600	0.008435
0.016700	0.008453
0.016800	0.008471
0.016900	0.008489
0.017000	0.008506
0.017100	0.008522
0.017200	0.008538
0.017300	0.008554
0.017400	0.008570
0.017500	0.008585
0.017600	0.008600
0.017700	0.008614
0.017800	0.008628
0.017900	0.008641
0.018000	0.008655
0.018100	0.008668
0.018200	0.008680
0.018300	0.008692
0.018400	0.008704
0.018500	0.008715
0.018600	0.008726
0.018700	0.008737
0.018800	0.008747
0.018900	0.008757
0.019000	0.008766
0.019100	0.008776
0.019200	0.008785
0.019300	0.008793
0.019400	0.008801
0.019500	0.008809
0.019600	0.008816
0.019700	0.008824
0.019800	0.008830
0.019900	0.008837
0.020000	0.008843
0.020100	0.008849
0.020200	0.008854
0.020300	0.008859
0.020400	0.008864
0.020500	0.008869
0.020600	0.008873
0.020700	0.008877
0.020800	0.008880
0.020900	0.008883
0.021000	0.008886
0.021100	0.008889
0.021200	0.008891
0.021300	0.008893
0.021400	0.008894
0.021500	0.008896
0.021600	0.008897
0.021700	0.008898
0.021800	0.008898
0.021900	0.008898
0.022000	0.008898
0.022100	0.008897
0.022200	0.008897
0.022300	0.008896
0.022400	0.008894
0.022500	0.008893
0.022600	0.008891
0.022700	0.008889
0.022800	0.008886
0.022900	0.008883
0.023000	0.008880
0.023100	0.008877
0.023200	0.008873
0.023300	0.008870
0.023400	0.008866
0.023500	0.008861
0.023600	0.008857
0.023700	0.008852
0.023800	0.008846
0.023900	0.008841
0.024000	0.008835
0.024100	0.008829
0.024200	0.008823
0.024300	0.008817
0.024400	0.008810
0.024500	0.008803
0.024600	0.008796
0.024700	0.008788
0.024800	0.008781
0.024900	0.008773
0.025000	0.008765
0.025100	0.008756
0.025200	0.008748
0.025300	0.008739
0.025400	0.008730
0.025500	0.008720
0.025600	0.008711
0.025700	0.008701
0.025800	0.008691
0.025900	0.008681
0.026000	0.008670
0.026100	0.008660
0.026200	0.008649
0.026300	0.008638
0.026400	0.008626
0.026500	0.008615
0.026600	0.008603
0.026700	0.008591
0.026800	0.008579
0.026900	0.008566
0.027000	0.008554
0.027100	0.008541
0.027200	0.008528
0.027300	0.008515
0.027400	0.008501
0.027500	0.008488
0.027600	0.008474
0.027700	0.008460
0.027800	0.008446
0.027900	0.008431
0.028000	0.008417
0.028100	0.008402
0.028200	0.008387
0.028300	0.008372
0.028400	0.008357
0.028500	0.008341
0.028600	0.008325
0.028700	0.008310
0.028800	0.008293
0.028900	0.008277
0.029000	0.008261
0.029100	0.008244
0.029200	0.008228
0.029300	0.008211
0.029400	0.008194
0.029500	0.008176
0.029600	0.008159
0.029700	0.008141
0.029800	0.008123
0.029900	0.008106
0.030000	0.008087
0.030100	0.008069
0.030200	0.008051
0.030300	0.008032
0.030400	0.008014
0.030500	0.007995
0.030600	0.007976
0.030700	0.007956
0.030800	0.007937
0.030900	0.007918
0.031000	0.007898
0.031100	0.007878
0.031200	0.007858
0.031300	0.007838
0.031400	0.007818
0.031500	0.007798
0.031600	0.007777
0.031700	0.007757
0.031800	0.007736
0.031900	0.007715
0.032000	0.007694
0.032100	0.007673
0.032200	0.007651
0.032300	0.007630
0.032400	0.007608
0.032500	0.007587
0.032600	0.007565
0.032700	0.007543
0.032800	0.007521
0.032900	0.007498
0.033000	0.007476
0.033100	0.007454
0.033200	0.007431
0.033300	0.007408
0.033400	0.007385
0.033500	0.007362
0.033600	0.007339
0.033700	0.007316
0.033800	0.007293
0.033900	0.007269
0.034000	0.007246
0.034100	0.007222
0.034200	0.007198
0.034300	0.007175
0.034400	0.007151
0.034500	0.007126
0.034600	0.007102
0.034700	0.007078
0.034800	0.007053
0.034900	0.007029
0.035000	0.007004
0.035100	0.006980
0.035200	0.006955
0.035300	0.006930
0.035400	0.006905
0.035500	0.006880
0.035600	0.006854
0.035700	0.006829
0.035800	0.006804
0.035900	0.006778
0.036000	0.006753
0.036100	0.006727
0.036200	0.006701
0.036300	0.006675
0.036400	0.006649
0.036500	0.006623
0.036600	0.006597
0.036700	0.006571
0.036800	0.006544
0.036900	0.006518
0.037000	0.006491
0.037100	0.006465
0.037200	0.006438
0.037300	0.006411
0.037400	0.006384
0.037500	0.006358
0.037600	0.006330
0.037700	0.006303
